FIPS	CattleOperationsWithSales	LargeSalesHead	Feedlots	SlaughterConnectivity	EstimatedVol
6017	0.395954611906	0.0397797837579	0.367415509209	0.134684289019	0.275960043921
6019	1.06844895276	3.36969546925	1.46966203683	0.552063131502	1.10002122865
6021	0.521654488701	0.331347858664	0.367415509209	0.0484747981889	0.338002052426
6023	0.714394299788	0.196293037264	0.551123263813	0.0242923028508	0.3674223029
6025	0.100559901436	4.10849294976	2.29634693255	0.409999021255	0.341088914148
6027	0.108939893223	0.0879885919906	0.0918538773021	0.215519375301	0.0
6029	0.82333419301	1.73507610104	1.37780815953	0.262501891637	1.02747809184
6031	0.523749486648	2.43578762079	0.551123263813	0.419265001287	1.43219420708
6033	0.192739811086	0.0103834356194	0.0918538773021	0.055538387531	0.0
6035	0.3687196386	0.193316318751	0.183707754604	0.0386336043889	0.0
6037	0.0942749075966	0.00969187475281	0.918538773021	0.169817940836	0.653266337213
6039	0.475564533876	0.714322239408	0.367415509209	0.43616634999	1.22554158686
6041	0.280729724843	0.129702741651	0.183707754604	0.088110994056	0.0
6043	0.385479622173	0.1588685695	0.183707754604	0.350549919508	0.0
6045	0.523749486648	0.066319684839	0.183707754604	0.0357808739303	0.0
6047	1.10196891991	1.50119823408	1.19410040493	0.332708664943	0.874022808326
6049	0.408524599585	0.290786310448	0.275561631906	0.0334673412027	0.868239195018
6051	0.0586599425045	0.103172863191	0.0	0.240869338985	0.0
6053	0.557269453793	0.286977714372	0.918538773021	0.213745116109	0.0
6055	0.169694833674	0.109026074003	0.0918538773021	0.093398361079	0.0
6057	0.303774702256	0.0145428234398	0.183707754604	0.0872291326256	0.0
6059	0.00628499383977	0.00413934257798	0.459269386511	0.168932879898	0.0
6061	0.802384213544	0.079288956742	0.0918538773021	0.105057871534	0.508555237707
6063	0.138269864475	0.155290493713	0.0	0.0531142800277	0.0
6065	0.421094587265	0.161815220149	0.367415509209	0.243970709508	0.578421271247
6067	0.605454406565	0.218072193249	0.551123263813	0.140357476514	0.523754907505
6069	0.364529642707	0.212419434862	0.642977141115	0.26149575665	0.797545673061
6071	0.385479622173	0.500148845827	0.367415509209	0.160697224879	1.43880448761
6073	0.351959655027	0.0420849866464	0.642977141115	0.192561624812	0.0
6077	0.93436908418	0.779208689408	0.826684895719	0.194490960547	0.703086647387
6079	1.12710889527	0.289593618519	1.46966203683	0.214408552995	0.816599523372
6081	0.10474989733	0.0136708553907	0.183707754604	0.12277595296	0.0
6083	0.483944525663	0.298573887163	0.275561631906	0.148322194527	0.0
6085	0.312154694042	0.0838191815489	0.367415509209	0.184905848812	0.0
6087	0.0775149240239	0.00793791603333	0.275561631906	0.153012515126	0.0
6089	1.12710889527	0.219976491287	0.275561631906	0.0308860210196	1.09380492188
6091	0.0628499383977	0.0488201881292	0.0	0.0733841431443	0.0
6093	0.710204303894	0.25748114002	1.10224652763	0.0254159734271	0.0
6095	0.316344689935	0.341210117978	0.367415509209	0.124630936304	0.0
6097	1.0747339466	0.242447208139	1.10224652763	0.0685311354811	0.358649076917
6099	1.91063812729	1.26946520806	1.56151591414	0.264214096486	1.23324046416
6101	0.251399753591	0.0367329068966	0.367415509209	0.0855271163502	0.0
6103	1.11453890759	0.399942678528	1.01039265032	0.0384893999711	0.310502507284
6105	0.150839852155	0.0171687502084	0.0	0.0275825743723	0.0
6107	1.4162186119	2.46268833623	1.28595428223	0.468900529163	1.06287832208
6109	0.333104673508	0.039388901529	0.0	0.255902774446	0.0
6111	0.211594792606	0.0224105811244	0.275561631906	0.155317879544	0.0
6113	0.142459860368	0.135044798779	0.0	0.100011836976	0.0
6115	0.337294669401	0.100256280406	0.0918538773021	0.0798717047554	0.0
8001	0.414809593425	0.0416239460687	0.367415509209	1.14272786918	0.0
8003	0.188549815193	0.079960472366	0.0918538773021	0.295516561361	0.0
8005	0.444139564677	0.0535408427399	0.275561631906	1.02952253332	1.38016970465
8007	0.339389667348	0.131015705035	0.0	0.14544265768	0.0
8009	0.414809593425	0.311462978096	0.734831018417	1.4335893555	0.0
8011	0.259779745377	0.302041714117	0.642977141115	1.05712840272	0.0
8013	0.339389667348	0.0465049626195	0.367415509209	0.730456060236	0.0
8014	0.00837999178636	0.00215486356965	0.0	0.730456060236	0.0
8015	0.165504837781	0.0339967312942	0.275561631906	0.316164761096	1.1972023516
8017	0.238829765911	0.202406836229	0.367415509209	1.19145772043	0.0
8019	0.0230449774125	0.000481085820202	0.0	0.561860092414	0.0
8021	0.471374537983	0.107582816543	0.183707754604	0.229033556019	0.0
8023	0.217879786445	0.0348386314796	0.0	0.345102371956	0.0
8025	0.272349733057	1.1046732694	0.551123263813	0.79918181787	0.0
8027	0.148744854208	0.0461441482543	0.183707754604	0.397385334548	0.0
8029	0.796099219705	0.15191287035	0.642977141115	0.13923201735	0.298303423633
8031	0.00418999589318	0.00562269052361	0.0918538773021	0.867679181999	1.65347097188
8033	0.0963699055432	0.0314409628744	0.0	0.0791998426887	0.0
8035	0.676684336749	0.0486197357041	0.459269386511	0.710092018465	0.0
8037	0.113129889116	0.0269408059313	0.275561631906	0.302557429046	0.0
8039	1.15015387268	0.243539673856	1.01039265032	0.927685590338	0.0
8041	0.783529232025	0.182993018859	0.459269386511	0.688745908844	1.11747281968
8043	0.429474579051	0.0438589906084	0.275561631906	0.420475334705	0.0
8045	0.379194628333	0.100236235163	0.734831018417	0.15846872958	0.925468253969
8047	0.010474989733	0.000851922806607	0.0	0.629468540902	0.0
8049	0.165504837781	0.0811331190528	0.642977141115	0.456253528355	0.0
8051	0.161314841888	0.0845608555217	0.0918538773021	0.201126663927	0.0
8053	0.0272349733057	0.00386873180412	0.0	0.143120000117	0.0
8055	0.266064739217	0.0578605925005	0.642977141115	0.450856289881	0.0
8057	0.10474989733	0.147372622922	0.0918538773021	0.389627189759	0.0
8059	0.213689790552	0.00864952214237	0.183707754604	0.674184829026	0.0
8061	0.251399753591	0.116603175671	0.183707754604	1.16636989164	0.0
8063	0.54679446406	2.54064428435	1.74522366874	1.1979498139	1.3914764103
8065	0.0167599835727	0.00172389085572	0.0	0.333190405501	0.0
8067	0.787719227918	0.102030284368	0.459269386511	0.0987805852308	0.48778574345
8069	0.913419104714	0.205022740376	1.65336979144	0.670829936089	1.79580242442
8071	0.601264410672	0.20681678958	0.275561631906	0.701693219469	0.0
8073	0.492324517449	0.294504702933	1.19410040493	0.975182680546	0.133708330022
8075	0.739534275147	3.14565981636	1.65336979144	1.23211819305	0.659251572751
8077	1.12710889527	0.233126170373	0.367415509209	0.11018212875	0.33960586268
8079	0.00418999589318	0.0024956326923	0.0	0.167947517358	0.0
8081	0.295394710469	0.143814592377	0.183707754604	0.153699239305	0.0
8083	0.666209347016	0.114318018025	0.0918538773021	0.0708634334142	0.321114523934
8085	0.806574209438	0.316303904161	1.28595428223	0.102911778558	0.0
8087	0.601264410672	2.53634457983	1.92893142334	1.48998461719	1.42303694866
8089	0.504894505128	0.792067712477	1.83707754604	0.803629234622	3.0702548026
8091	0.0796099219705	0.02988745658	0.0	0.12248463608	0.0
8093	0.146649856261	0.0491208667668	0.0	0.452094087307	3.90124935192
8095	0.161314841888	0.425089435254	0.459269386511	1.11972272825	0.0
8097	0.0481849527716	0.0207969391025	0.0	0.245132628695	0.0
8099	0.3687196386	1.69660928067	0.826684895719	1.41678511684	0.0
8101	0.592884418885	0.236894675964	0.826684895719	0.587192041901	1.02491468062
8103	0.27653972895	0.158427574165	0.183707754604	0.146418575261	0.0
8105	0.211594792606	0.0713309954661	0.0918538773021	0.218254044349	1.0702239375
8107	0.54050947022	0.331277700315	0.275561631906	0.271050241864	0.0
8109	0.203214800819	0.150780314148	0.183707754604	0.253573855572	0.0
8113	0.117319885009	0.036271866319	0.0	0.0879178754912	0.0
8115	0.146649856261	0.138031539913	0.551123263813	1.01161048395	0.0
8117	0.0272349733057	0.00817845894343	0.0	0.422943201984	0.0
8119	0.0858949158102	0.00623407042011	0.183707754604	0.541707101692	0.0
8121	0.504894505128	0.743628383955	1.01039265032	1.42001256121	2.02627648436
8123	2.39039265706	6.58310820529	5.41937876083	1.32681827723	0.457372266976
8125	0.662019351123	4.64036339186	1.83707754604	1.24249140112	1.80809684689
9001	0.0649449363443	0.00101228474667	0.0	0.222134698897	0.0
9003	0.150839852155	0.00647461333021	0.367415509209	0.140893884076	0.0
9005	0.366624640653	0.0187022112603	0.367415509209	0.180259559594	0.0
9007	0.0963699055432	0.00243549696477	0.0918538773021	0.137409168667	0.228856235484
9009	0.121509880902	0.00413934257798	0.183707754604	0.170907013499	0.0
9011	0.347769659134	0.0180707861213	0.183707754604	0.108376211343	0.0
9013	0.180169823407	0.0108745440608	0.0	0.114464405163	0.0
9015	0.293299712523	0.0162266238106	0.0	0.0963092216946	0.0
10001	0.284919720736	0.0461441482543	0.183707754604	0.210028815334	0.255767781529
10003	0.0963699055432	0.00403911636544	0.0918538773021	0.29011484795	0.0
10005	0.232544772072	0.028744877757	0.183707754604	0.154167445235	0.0
12001	1.04540397535	0.116933922173	0.0918538773021	0.0451813428259	0.242794731431
12003	0.293299712523	0.00849918282356	0.0	0.0358740282062	0.0
12005	0.0586599425045	0.0020345921146	0.0	0.00812284849742	0.0
12007	0.324724681722	0.0138713078158	0.0	0.0420129511148	0.702919093032
12009	0.211594792606	0.0592838047186	0.183707754604	0.0626195254812	0.0
12011	0.0984649034898	0.00377852821283	0.275561631906	0.0157376891927	0.0
12013	0.0942749075966	0.0247959649829	0.0	0.0104551625978	0.0
12015	0.259779745377	0.0442198049735	0.0	0.0337442444522	0.0
12017	0.46089954825	0.0134403351019	0.0918538773021	0.0595042177369	0.0
12019	0.259779745377	0.0122275979301	0.0	0.0437135391828	0.0
12021	0.140364862422	0.02988745658	0.0918538773021	0.0179513814584	0.0
12023	0.747914266933	0.166656146215	0.183707754604	0.033743439302	1.13504972527
12027	0.850569166316	0.14583916187	0.275561631906	0.0430543934719	1.49947026775
12029	0.167599835727	0.00330746501389	0.0	0.0316490835642	0.0
12031	0.232544772072	0.00524183091595	0.0918538773021	0.038542185141	0.0
12033	0.326819679668	0.0207468259962	0.0	0.00357421287567	0.0
12035	0.111034891169	0.0115360370636	0.0	0.0599997458691	0.0
12037	0.00209499794659	0.0467354829083	0.0	0.0120928781241	0.0
12039	0.205309798766	0.0100226212542	0.0	0.0145002394651	0.0
12041	0.3687196386	0.0705592536296	0.0	0.0366733680658	0.0
12043	0.316344689935	0.0975201048034	0.0918538773021	0.0368641450064	0.0
12045	0.0167599835727	0.000410927471422	0.0	0.00963723679181	0.0
12047	0.243019761805	0.0127888647204	0.0918538773021	0.0290941702039	0.0
12049	1.02654899383	0.175496098161	0.642977141115	0.0533699662435	0.478837303795
12051	0.27653972895	0.15199305132	0.0918538773021	0.0259005490708	0.0
12053	0.569839441473	0.0265900141874	0.459269386511	0.0626319205847	0.0
12055	0.791909223811	0.268796679416	0.275561631906	0.0526769245164	0.0
12057	1.7807482546	0.109426978853	1.01039265032	0.0553312545408	0.333817092777
12059	0.601264410672	0.0387875442538	0.0918538773021	0.00823079745945	0.69407027023
12061	0.222069782339	0.0675424446321	0.0	0.0474251268607	0.0
12063	0.800289215598	0.120983061159	0.551123263813	0.0112038638655	0.162863974324
12065	0.268159737164	0.0391082681339	0.183707754604	0.0199414135864	0.0
12067	0.201119802873	0.0432877011969	0.0	0.0286095378943	0.0
12069	1.02654899383	0.0329142881988	0.275561631906	0.100848351115	0.0
12071	0.475564533876	0.0136909006332	0.183707754604	0.0260814022773	0.0
12073	0.129889872689	0.00289653754246	0.275561631906	0.0167432106189	0.0
12075	0.630594381924	0.0646960201959	0.275561631906	0.0436734945258	0.0
12077	0.0502799507182	0.00234529337348	0.0	0.0120534300748	0.0
12079	0.588694422992	0.0706193893571	0.0918538773021	0.0239519131269	0.482182797787
12081	0.550984459953	0.0355301923461	0.183707754604	0.0432453879022	0.0
12083	1.77865325666	0.120892857568	0.459269386511	0.0655968966931	0.559446577248
12085	0.320534685828	0.127517810217	0.275561631906	0.0306067186556	0.0
12086	0.136174866528	0.0058431881912	0.0918538773021	0.0103265950425	0.0
12089	0.291204714576	0.00603361799503	0.0	0.0362370874264	0.0
12091	0.224164780285	0.010092779603	0.0918538773021	0.00523430788107	0.0
12093	0.91551410266	0.513719475005	0.734831018417	0.0465853437225	2.05744713513
12095	0.291204714576	0.0589029451109	0.183707754604	0.0958260517664	0.0
12097	0.35614965092	0.333442586506	0.0918538773021	0.0718623859394	0.161327149554
12099	0.232544772072	0.0322026820897	0.734831018417	0.0229895680201	0.0
12101	0.869424147835	0.0696071046104	0.459269386511	0.0611304618669	0.0
12103	0.00418999589318	0.000831877564099	0.183707754604	0.043181988527	0.0
12105	1.65085838191	0.176518405529	0.551123263813	0.0712426377467	0.861763392395
12107	0.328914677615	0.0127287289928	0.0918538773021	0.0549044039606	0.0
12109	0.0544699466114	0.00291658278497	0.183707754604	0.0462371775012	0.0
12111	0.303774702256	0.0698977606268	0.0918538773021	0.037610659801	0.0
12113	0.259779745377	0.010172960573	0.183707754604	0.00427322081782	0.0
12115	0.188549815193	0.0312505330706	0.0918538773021	0.035574573668	0.0
12117	0.142459860368	0.00880988408244	0.183707754604	0.0915622086003	0.0
12119	1.24652377822	0.103022523872	0.0918538773021	0.0798938339666	0.920774166286
12121	1.04121397946	0.138592806703	0.0	0.0297584022106	0.0
12123	0.173884829567	0.00599352751001	0.0	0.023160929874	0.0
12125	0.217879786445	0.0082285720497	0.0	0.038378668517	0.0
12127	0.695539318268	0.0193336363994	0.183707754604	0.0759911748477	0.0
12129	0.09217990965	0.00192434328081	0.0	0.0154088483514	0.0
12131	0.418999589318	0.110068426614	0.0	0.00649666683396	0.695057841132
12133	0.205309798766	0.0174994967098	0.0918538773021	0.00843390936369	0.217755084234
13001	0.274444731003	0.0164972345844	0.0918538773021	0.0466486425306	0.889853238816
13003	0.123604878849	0.0157655832329	0.0	0.0329901362211	0.67487274695
13005	0.0837999178636	0.00897024602251	0.0918538773021	0.0406948199829	0.0
13007	0.09217990965	0.0391884491039	0.0	0.0189411243839	0.0
13009	0.09217990965	0.00450015694314	0.0918538773021	0.0616408902535	0.0
13011	0.527939482541	0.0257882044871	0.183707754604	0.0623854194178	0.622004649353
13013	0.287014718683	0.0163468952656	0.0918538773021	0.0558527630677	0.0
13015	0.400144607799	0.145548505853	0.0918538773021	0.0321515010077	0.634076633223
13017	0.0879899137568	0.00373843772782	0.0918538773021	0.0353819615601	0.380592376964
13019	0.211594792606	0.0275120953428	0.0918538773021	0.0294338977169	0.0
13021	0.056564944558	0.00414936519924	0.0	0.0439088658765	0.0
13023	0.117319885009	0.00997250814793	0.183707754604	0.0459365216014	0.0
13025	0.134079868582	0.00370836986405	0.183707754604	0.0381386237722	0.0
13027	0.155029848048	0.0253973222581	0.183707754604	0.0235822107936	0.0
13029	0.0293299712523	0.00106239785295	0.0	0.0609173677988	0.0
13031	0.167599835727	0.0190730482467	0.0918538773021	0.0795646323	0.0
13033	0.217879786445	0.0638942104955	0.183707754604	0.122335605265	0.0
13035	0.0858949158102	0.010644023772	0.0	0.043856150798	0.388733261028
13037	0.056564944558	0.0165172798269	0.0918538773021	0.0184978241963	0.0
13039	0.0314249691989	0.000461040577693	0.0	0.0366609209116	0.0
13043	0.115224887063	0.00933106038766	0.0	0.0750691313438	0.0
13045	0.865234151942	0.0473969759111	0.183707754604	0.0251704453998	0.574028297137
