Van Buren County	AR	05141	1834082139.0	304158.5	-8512841.0
Washington County	AR	05143	2439681852.0	150858.6	-8473365.0
White County	AR	05145	2680832626.0	374082.1	-8546913.0
Woodruff County	AR	05147	1519780744.0	420187.0	-8552144.0
Yell County	AR	05149	2408647209.0	225950.7	-8580947.0
Alameda County	CA	06001	1914046110.0	-2238911.2	-7978261.0
Alpine County	CA	06003	1912271907.0	-2033815.2	-7920646.0
Amador County	CA	06005	1539962991.0	-2110003.9	-7920918.0
Butte County	CA	06007	4238423238.0	-2152263.5	-7767228.0
Calaveras County	CA	06009	2641819725.0	-2109135.5	-7950858.0
Colusa County	CA	06011	2980379369.0	-2219148.4	-7805373.0
Contra Costa County	CA	06013	1854268836.0	-2233875.2	-7948022.0
Del Norte County	CA	06015	2606493856.0	-2277970.5	-7487343.0
El Dorado County	CA	06017	4423396606.0	-2090209.4	-7886448.0
Fresno County	CA	06019	15431126407.0	-2073354.0	-8125709.0
Glenn County	CA	06021	3403106702.0	-2219505.1	-7755685.0
Humboldt County	CA	06023	9241044673.0	-2307595.1	-7600558.0
Imperial County	CA	06025	10817352524.0	-1788505.2	-8619564.0
Inyo County	CA	06027	26368354217.0	-1885344.1	-8194306.0
Kern County	CA	06029	21061565098.0	-2031875.2	-8299690.0
Kings County	CA	06031	3598582308.0	-2106308.4	-8197050.0
Lake County	CA	06033	3254227528.0	-2263527.7	-7802314.0
Lassen County	CA	06035	11761612172.0	-2042275.3	-7674432.0
Los Angeles County	CA	06037	10509869649.0	-2021064.0	-8435004.0
Madera County	CA	06039	5534982985.0	-2068947.7	-8074800.0
Marin County	CA	06041	1347585521.0	-2296090.6	-7914801.0
Mariposa County	CA	06043	3752416976.0	-2072693.7	-8032100.0
Mendocino County	CA	06045	9081386386.0	-2309787.6	-7749209.0
Merced County	CA	06047	5011554741.0	-2151940.0	-8054850.0
Modoc County	CA	06049	10146977156.0	-2024194.4	-7578107.0
Mono County	CA	06051	7896827391.0	-1975585.8	-8016550.0
Monterey County	CA	06053	8496702738.0	-2230442.9	-8144642.0
Napa County	CA	06055	1938247338.0	-2247060.5	-7875683.0
Nevada County	CA	06057	2480616988.0	-2095240.6	-7825895.0
Orange County	CA	06059	2047561084.0	-1991328.4	-8501997.0
Placer County	CA	06061	3644136017.0	-2097819.2	-7852300.0
Plumas County	CA	06063	6612350713.0	-2079494.1	-7748780.0
Riverside County	CA	06065	18664696661.0	-1830940.6	-8531772.0
Sacramento County	CA	06067	2498415670.0	-2166976.4	-7904769.0
San Benito County	CA	06069	3596742302.0	-2199812.8	-8109874.0
San Bernardino County	CA	06071	51947229509.0	-1820258.5	-8404825.0
San Diego County	CA	06073	10895120648.0	-1917566.3	-8593747.0
San Francisco County	CA	06075	121399963.0	-2330177.9	-7942822.0
San Joaquin County	CA	06077	3603505998.0	-2176551.1	-7962100.0
San Luis Obispo County	CA	06079	8543248461.0	-2180457.1	-8257421.0
San Mateo County	CA	06081	1161371825.0	-2284554.0	-7992574.0
Santa Barbara County	CA	06083	7083838022.0	-2168776.9	-8358761.0
Santa Clara County	CA	06085	3341343470.0	-2233067.6	-8029710.0
Santa Cruz County	CA	06087	1152986019.0	-2266142.4	-8044737.0
Shasta County	CA	06089	9778246966.0	-2154989.3	-7638953.0
Sierra County	CA	06091	2468813797.0	-2066430.7	-7800841.0
Siskiyou County	CA	06093	16259652221.0	-2168678.1	-7538605.0
Solano County	CA	06095	2128361199.0	-2222315.4	-7910711.0
Sonoma County	CA	06097	4081430136.0	-2297526.9	-7858158.0
Stanislaus County	CA	06099	3871582888.0	-2164877.9	-8008636.0
Sutter County	CA	06101	1560235601.0	-2179480.8	-7833147.0
Tehama County	CA	06103	7639709781.0	-2189610.1	-7703108.0
Trinity County	CA	06105	8234229734.0	-2244490.3	-7626324.0
Tulare County	CA	06107	12494658169.0	-2012697.2	-8202281.0
Tuolumne County	CA	06109	5752062580.0	-2064383.0	-7981895.0
Ventura County	CA	06111	4773691889.0	-2093901.9	-8398469.0
Yolo County	CA	06113	2628032408.0	-2206788.6	-7867016.0
Yuba County	CA	06115	1636454192.0	-2142952.0	-7815894.0
Adams County	CO	08001	3024207713.0	-711157.7	-8004993.0
Alamosa County	CO	08003	1871636898.0	-860570.8	-8250641.0
Arapahoe County	CO	08005	2067070049.0	-713427.1	-8030671.0
Archuleta County	CO	08007	3496937899.0	-974922.6	-8279298.0
Baca County	CO	08009	6617333541.0	-579843.1	-8304971.0
Bent County	CO	08011	3918292377.0	-621886.0	-8231130.0
Boulder County	CO	08013	1881080439.0	-798471.3	-7971889.0
Broomfield County	CO	08014	85557538.0	-770947.6	-7990543.0
Chaffee County	CO	08015	2624702242.0	-892119.9	-8115159.0
Cheyenne County	CO	08017	4605713068.0	-573775.7	-8132927.0
Clear Creek County	CO	08019	1023632674.0	-825980.6	-8014825.0
Conejos County	CO	08021	3334326097.0	-898578.2	-8286687.0
Costilla County	CO	08023	3177789979.0	-832657.2	-8286333.0
Crowley County	CO	08025	2039411297.0	-679728.9	-8182606.0
Custer County	CO	08027	1913031045.0	-818622.9	-8194702.0
Delta County	CO	08029	2957896781.0	-1022411.6	-8085798.0
Denver County	CO	08031	396268588.0	-758553.6	-8013320.0
Dolores County	CO	08033	2763650142.0	-1095576.3	-8202440.0
Douglas County	CO	08035	2176232357.0	-767024.9	-8061608.0
Eagle County	CO	08037	4362911978.0	-912873.9	-8012032.0
Elbert County	CO	08039	4793671177.0	-698591.6	-8069586.0
El Paso County	CO	08041	5508389808.0	-738270.8	-8120550.0
Fremont County	CO	08043	3970627343.0	-818787.4	-8154775.0
Garfield County	CO	08045	7634153703.0	-1015815.9	-8003171.0
Gilpin County	CO	08047	388229109.0	-812071.7	-7996880.0
Grand County	CO	08049	4781971576.0	-856610.8	-7962640.0
Gunnison County	CO	08051	8389228965.0	-957981.6	-8115400.0
Hinsdale County	CO	08053	2893667726.0	-995646.9	-8207927.0
Huerfano County	CO	08055	4120672901.0	-787377.0	-8244483.0
Jackson County	CO	08057	4179523206.0	-869530.7	-7900283.0
Jefferson County	CO	08059	1979289991.0	-791250.1	-8029938.0
Kiowa County	CO	08061	4578495505.0	-590360.8	-8182052.0
Kit Carson County	CO	08063	5596502129.0	-569929.9	-8080308.0
Lake County	CO	08065	976194289.0	-889178.3	-8062842.0
La Plata County	CO	08067	4382462547.0	-1042411.4	-8261455.0
Larimer County	CO	08069	6723613486.0	-799086.3	-7907757.0
Las Animas County	CO	08071	12361162110.0	-711441.1	-8292966.0
Lincoln County	CO	08073	6676021407.0	-649596.6	-8109387.0
Logan County	CO	08075	4761813494.0	-599314.1	-7918090.0
Mesa County	CO	08077	8622002815.0	-1070855.6	-8061661.0
Mineral County	CO	08079	2267965576.0	-958759.2	-8230422.0
Moffat County	CO	08081	12285064917.0	-1026523.3	-7891538.0
Montezuma County	CO	08083	5256450876.0	-1107340.4	-8247264.0
Montrose County	CO	08085	5803373218.0	-1062810.4	-8131356.0
Morgan County	CO	08087	3316304952.0	-663334.4	-7965408.0
Otero County	CO	08089	3268465106.0	-678056.0	-8232070.0
Ouray County	CO	08091	1402718909.0	-1024041.2	-8166073.0
Park County	CO	08093	5682034441.0	-836527.9	-8078113.0
Phillips County	CO	08095	1781724987.0	-538212.4	-7937472.0
Pitkin County	CO	08097	2514094239.0	-937027.3	-8055928.0
Prowers County	CO	08099	4243422095.0	-562309.0	-8232456.0
Pueblo County	CO	08101	6179980907.0	-741707.2	-8194279.0
Rio Blanco County	CO	08103	8342179365.0	-1034905.1	-7958485.0
Rio Grande County	CO	08105	2361959921.0	-919320.0	-8253643.0
Routt County	CO	08107	6117619255.0	-926392.2	-7914175.0
Saguache County	CO	08109	8206440775.0	-894700.8	-8194430.0
San Juan County	CO	08111	1003588157.0	-1020838.1	-8208289.0
San Miguel County	CO	08113	3332308274.0	-1082821.8	-8174484.0
Sedgwick County	CO	08115	1419419181.0	-536964.8	-7906436.0
Summit County	CO	08117	1575639358.0	-866156.0	-8018302.0
Teller County	CO	08119	1442767059.0	-793735.2	-8110284.0
Washington County	CO	08121	6521670287.0	-615803.7	-8002641.0
Weld County	CO	08123	10326898753.0	-708711.2	-7928451.0
Yuma County	CO	08125	6123779829.0	-549251.3	-8003522.0
Fairfield County	CT	09001	1618456437.0	1852699.3	-7663917.0
Hartford County	CT	09003	1903891914.0	1888130.9	-7588544.0
Litchfield County	CT	09005	2384238980.0	1848357.5	-7599962.0
Middlesex County	CT	09007	956486234.0	1914928.3	-7624754.0
New Haven County	CT	09009	1565663096.0	1887029.7	-7641497.0
New London County	CT	09011	1722025951.0	1947440.4	-7611413.0
Tolland County	CT	09013	1062448385.0	1917978.0	-7575045.0
Windham County	CT	09015	1328430430.0	1946804.7	-7571513.0
Kent County	DE	10001	1518196116.0	1730931.4	-7937214.0
New Castle County	DE	10003	1104074798.0	1707767.4	-7887244.0
Sussex County	DE	10005	2424432871.0	1755033.9	-7980159.0
District of Columbia	DC	11001	158114680.0	1608549.2	-7985015.0
Alachua County	FL	12001	2266291505.0	1304444.6	-9085525.0
Baker County	FL	12003	1515741200.0	1299392.4	-9013298.0
Bay County	FL	12005	1964400618.0	983998.2	-9062894.0
Bradford County	FL	12007	761356806.0	1318296.9	-9053032.0
Brevard County	FL	12009	2630557912.0	1486999.1	-9212437.0
Broward County	FL	12011	3133329108.0	1546306.7	-9438581.0
Calhoun County	FL	12013	1469389276.0	1023423.2	-9041573.0
Charlotte County	FL	12015	1761913582.0	1389808.0	-9387560.0
Citrus County	FL	12017	1506586255.0	1301404.5	-9179371.0
Clay County	FL	12019	1565286048.0	1347030.3	-9044280.0
Collier County	FL	12021	5175636190.0	1455706.1	-9461321.0
Columbia County	FL	12023	2065707648.0	1270559.1	-9029008.0
DeSoto County	FL	12027	1649975818.0	1397844.3	-9350415.0
Dixie County	FL	12029	1826078949.0	1225652.1	-9107133.0
Duval County	FL	12031	1974068274.0	1361218.4	-9002952.0
Escambia County	FL	12033	1700226567.0	817257.2	-9037600.0
Flagler County	FL	12035	1257337716.0	1410149.8	-9092324.0
Franklin County	FL	12037	1384930964.0	1068861.0	-9101183.0
Gadsden County	FL	12039	1337293000.0	1076552.1	-9014039.0
Gilchrist County	FL	12041	905658580.0	1261775.4	-9086190.0
Glades County	FL	12043	2087553927.0	1462380.7	-9366915.0
Gulf County	FL	12045	1460784877.0	1023844.1	-9095486.0
Hamilton County	FL	12047	1330711074.0	1235314.2	-9003563.0
Hardee County	FL	12049	1651849564.0	1391398.7	-9317574.0
Hendry County	FL	12051	2985609243.0	1473343.1	-9411636.0
Hernando County	FL	12053	1223869127.0	1311510.1	-9208845.0
Highlands County	FL	12055	2633020110.0	1441039.5	-9326842.0
Hillsborough County	FL	12057	2642341101.0	1333102.8	-9279819.0
Holmes County	FL	12059	1240027821.0	959250.0	-8995095.0
Indian River County	FL	12061	1302431761.0	1509808.1	-9275821.0
Jackson County	FL	12063	2376987362.0	1017242.2	-8997520.0
Jefferson County	FL	12065	1549059034.0	1147161.4	-9022693.0
Lafayette County	FL	12067	1407428266.0	1221215.7	-9061794.0
Lake County	FL	12069	2430396019.0	1381142.9	-9176640.0
Lee County	FL	12071	2031879249.0	1399747.6	-9421436.0
Leon County	FL	12073	1727138746.0	1109946.1	-9023445.0
Levy County	FL	12075	2896139279.0	1269674.4	-9134381.0
Liberty County	FL	12077	2164095370.0	1056411.9	-9052240.0
Madison County	FL	12079	1802497924.0	1186731.9	-9015026.0
Manatee County	FL	12081	1924182235.0	1338205.5	-9326644.0
Marion County	FL	12083	4103955681.0	1342109.8	-9133186.0
Martin County	FL	12085	1407565382.0	1538196.6	-9340748.0
Miami-Dade County	FL	12086	4915061046.0	1554451.5	-9502325.0
Monroe County	FL	12087	2546689189.0	1483811.3	-9514664.0
Nassau County	FL	12089	1679967676.0	1345679.9	-8974791.0
Okaloosa County	FL	12091	2409328778.0	887466.9	-9024907.0
Okeechobee County	FL	12093	1991462636.0	1484781.1	-9315167.0
Orange County	FL	12095	2339870128.0	1422924.6	-9198292.0
Osceola County	FL	12097	3438086444.0	1448543.7	-9245407.0
Palm Beach County	FL	12099	5101663125.0	1541005.0	-9388891.0
Pasco County	FL	12101	1934425891.0	1316555.5	-9237916.0
Pinellas County	FL	12103	709135878.0	1295071.0	-9285591.0
Polk County	FL	12105	4656375819.0	1396429.2	-9265289.0
Putnam County	FL	12107	1884532662.0	1364485.5	-9084545.0
St. Johns County	FL	12109	1555689678.0	1393776.6	-9048064.0
St. Lucie County	FL	12111	1481280881.0	1528369.6	-9308654.0
Santa Rosa County	FL	12113	2620043744.0	847177.8	-9024549.0
Sarasota County	FL	12115	1439690708.0	1342865.9	-9359161.0
Seminole County	FL	12117	800879349.0	1438418.7	-9176154.0
Sumter County	FL	12119	1416548738.0	1346941.5	-9187311.0
Suwannee County	FL	12121	1783341092.0	1235919.3	-9037419.0
Taylor County	FL	12123	2702147548.0	1179065.4	-9064358.0
Union County	FL	12125	630806354.0	1297535.2	-9043960.0
Volusia County	FL	12127	2851658690.0	1429231.0	-9136286.0
Wakulla County	FL	12129	1570616974.0	1105005.3	-9059840.0
Walton County	FL	12131	2687435898.0	927504.6	-9024762.0
Washington County	FL	12133	1509453502.0	976627.5	-9022829.0
Appling County	GA	13001	1313333924.0	1278002.8	-8856890.0
Atkinson County	GA	13003	878994487.0	1229368.9	-8913265.0
Bacon County	GA	13005	669707907.0	1271685.3	-8877697.0
Baker County	GA	13007	885629946.0	1081599.4	-8930258.0
Baldwin County	GA	13009	667812053.0	1168399.4	-8723165.0
Banks County	GA	13011	601112234.0	1127237.0	-8582614.0
Barrow County	GA	13013	415198674.0	1113084.0	-8625128.0
Bartow County	GA	13015	1190213681.0	1007593.4	-8610007.0
Ben Hill County	GA	13017	647809208.0	1198066.0	-8867937.0
Berrien County	GA	13019	1170407787.0	1197087.3	-8920614.0
Bibb County	GA	13021	646879637.0	1131706.2	-8756284.0
Bleckley County	GA	13023	559100179.0	1170603.7	-8793304.0
Brantley County	GA	13025	1145713216.0	1315456.8	-8912611.0
Brooks County	GA	13027	1276982395.0	1169919.2	-8973785.0
Bryan County	GA	13029	1129148153.0	1352590.6	-8814361.0
Bulloch County	GA	13031	1742568254.0	1318041.8	-8777163.0
Burke County	GA	13033	2141836337.0	1283087.2	-8706559.0
Butts County	GA	13035	477576117.0	1100618.9	-8705936.0
Calhoun County	GA	13037	726147317.0	1062823.7	-8909844.0
Camden County	GA	13039	1587727882.0	1352626.4	-8938746.0
Candler County	GA	13043	629480666.0	1287605.6	-8780485.0
Carroll County	GA	13045	1292600278.0	994026.3	-8685858.0
Catoosa County	GA	13047	419990951.0	972137.9	-8539793.0
Charlton County	GA	13049	2003553604.0	1307485.8	-8960837.0
Chatham County	GA	13051	1104465640.0	1385491.3	-8814137.0
Chattahoochee County	GA	13053	644223521.0	1036884.4	-8819974.0
Chattooga County	GA	13055	811541767.0	958740.7	-8589278.0
Cherokee County	GA	13057	1092129613.0	1040436.3	-8605716.0
Clarke County	GA	13059	308727523.0	1144987.1	-8625446.0
Clay County	GA	13061	506035709.0	1027216.7	-8902943.0
Clayton County	GA	13063	366664243.0	1055412.8	-8681997.0
Clinch County	GA	13065	2072566618.0	1252258.0	-8953213.0
Cobb County	GA	13067	879428364.0	1035520.0	-8640659.0
Coffee County	GA	13069	1489494986.0	1229192.0	-8885268.0
Colquitt County	GA	13071	1409350694.0	1147790.0	-8936603.0
Columbia County	GA	13073	751329062.0	1252609.9	-8655936.0
Cook County	GA	13075	588345665.0	1180307.4	-8936511.0
Coweta County	GA	13077	1141905439.0	1026122.7	-8707981.0
Crawford County	GA	13079	841456435.0	1106837.4	-8770670.0
Crisp County	GA	13081	705987965.0	1139007.1	-8856123.0
Dade County	GA	13083	450609395.0	939564.6	-8548737.0
Dawson County	GA	13085	546046104.0	1065014.3	-8580289.0
Decatur County	GA	13087	1546584607.0	1075912.9	-8980570.0
DeKalb County	GA	13089	693033963.0	1069459.8	-8655631.0
Dodge County	GA	13091	1284348917.0	1190891.9	-8821571.0
Dooly County	GA	13093	1015120132.0	1130624.6	-8830473.0
Dougherty County	GA	13095	851299438.0	1101233.1	-8903627.0
Douglas County	GA	13097	518170971.0	1021236.1	-8669499.0
Early County	GA	13099	1327612162.0	1039071.3	-8934793.0
Echols County	GA	13101	1074571687.0	1242877.0	-8978063.0
Effingham County	GA	13103	1237236175.0	1355554.2	-8775034.0
Elbert County	GA	13105	909228765.0	1190121.3	-8600923.0
Emanuel County	GA	13107	1762755669.0	1263523.2	-8762844.0
Evans County	GA	13109	473586453.0	1308728.2	-8805849.0
Fannin County	GA	13111	1001608266.0	1046090.4	-8535067.0
Fayette County	GA	13113	503344101.0	1049888.6	-8698402.0
Floyd County	GA	13115	1320662374.0	973278.7	-8611386.0
Forsyth County	GA	13117	580210822.0	1072179.3	-8603984.0
Franklin County	GA	13119	677273046.0	1151371.4	-8576783.0
Fulton County	GA	13121	1363977166.0	1047171.4	-8656170.0
Gilmer County	GA	13123	1104733530.0	1036329.8	-8555830.0
Glascock County	GA	13125	372283969.0	1225264.3	-8696377.0
Glynn County	GA	13127	1087155362.0	1360796.9	-8904062.0
Gordon County	GA	13129	921538864.0	1000871.7	-8580466.0
Grady County	GA	13131	1177219063.0	1107397.1	-8976977.0
Greene County	GA	13133	1003453171.0	1168758.3	-8664687.0
Gwinnett County	GA	13135	1114687261.0	1085348.1	-8632378.0
Habersham County	GA	13137	716752092.0	1120587.3	-8551471.0
Hall County	GA	13139	1017300166.0	1098817.3	-8590178.0
Hancock County	GA	13141	1222061286.0	1188611.8	-8696748.0
Haralson County	GA	13143	730804051.0	978596.8	-8663612.0
Harris County	GA	13145	1201414214.0	1020379.2	-8778659.0
Hart County	GA	13147	601897046.0	1175592.6	-8576485.0
Heard County	GA	13149	766714528.0	992315.8	-8718876.0
Henry County	GA	13151	834304554.0	1080398.2	-8690134.0
Houston County	GA	13153	972645761.0	1139630.0	-8794781.0
Irwin County	GA	13155	917743923.0	1187969.4	-8884671.0
Jackson County	GA	13157	879722928.0	1124375.3	-8607602.0
Jasper County	GA	13159	953542690.0	1125024.0	-8700045.0
Jeff Davis County	GA	13161	856613114.0	1244566.2	-8853541.0
Jefferson County	GA	13163	1363589314.0	1245231.7	-8713395.0
